id_,age,wealth,gender
2855,1086596140,11040,0
2856,69,166539,0
2857,53,228614,1
2858,31,140985,1
2859,43,227984,1
2860,51,186568,0
2861,31,145745,0
2862,48,119183,0
2863,22,199626,0
2864,67,43589,1
2865,42,41571,1
2866,46,147280,1
2867,62,18337,1
2868,37,209245,0
2869,54,225085,1
2870,462206596,27613,1
2871,61,34755,1
2872,27,171460,1
2873,37,65742,0
2874,60,24981,0
2875,97,120713,1
2876,59,72424,0
2877,49,31023,1
2878,49,29377,0
2879,71,112655,1
2880,55,39596,0
2881,37,249933,0
2882,49,173526,1
2883,31,110720,1
2884,60,170415,1
2885,59,137337,1
2886,54,3341,1
2887,64,243837,1
2888,51,56681,0
2889,49,108860,1
2890,78,35739,0
2891,61,102161,1
2892,55,19785,1
2893,43,109303,0
2894,52,201496,1
2895,27,20263,0
2896,70,66376,1
2897,33,38831,1
2898,48,203368,0
2899,45,127523,0
2900,58,39510,1
2901,25,44595,0
2902,48,219203,1
2903,51,58005,0
2904,25,84675,1
2905,45,178100,1
2906,58,136601,0
2907,30,32232,1
2908,31,237852,1
2909,39,126094,0
2910,45,85013,1
2911,64,35490,0
2912,31,90012,1
2913,57,72135,1
2914,20,3406,0
2915,57,64722,1
2916,44,107007,1
2917,36,48185,1
2918,62,203565,0
2919,15,48743,1
2920,28,235734,0
2921,49,228527,0
2922,73,41929,1
2923,45,244612,0
2924,39,8764,0
2925,53,63417,0
2926,54,29518,1
2927,55,100795,1
2928,63,81300,0
2929,33,51316,0
2930,51,156870,1
2931,43,210986,1
2932,29,224677,0
2933,51,236437,1
2934,62,30777,1
2935,43,225494,1
2936,50,182581,0
2937,74,180409,1
2938,54,13889,0
2939,50,192955,0
2940,34,112102,0
2941,66,2079,1
2942,69,203028,0
2943,47,81608,1
2944,76,239704,0
2945,51,99925,1
2946,83,241796,0
2947,28,11874,1
2948,52,45799,0
2949,59,177513,1
2950,37,122976,1
2951,83,130277,1
2952,35,234141,1
2953,42,5910,0
2954,45,109559,1
2955,39,204546,1
2956,47,220335,1
2957,48,62121,1
2958,30,12857,1
2959,58,158190,1
2960,68,98455,1
2961,23,241749,1
2962,43,34514,0
2963,88,227369,1
2964,39,96338,1
2965,71,220413,0
2966,63,182244,0
2967,3704295213,40686,0
2968,33,96321,1
2969,47,38280,0
2970,72,138136,0
2971,53,86614,1
2972,49,163883,1
2973,41,222863,1
2974,35,111847,0
2975,35,90145,1
2976,65,245748,1
2977,34,200408,0
2978,32,193291,0
2979,59,188547,0
2980,1772843712,91221,0
2981,69,195445,0
2982,43,171712,1
2983,40,134317,0
2984,76,210695,0
2985,43,97384,0
2986,46,93654,1
2987,66,166235,1
2988,69,189600,0
2989,47,4505,0
2990,39,129,0
2991,67,244361,1
2992,29,174494,0
2993,55,71418,0
2994,52,194916,0
2995,38,197550,1
2996,40,130476,1
2997,41,167925,0
2998,45,89084,0
2999,48,192433,1
3000,42,39157,1
3001,27,144569,1
3002,64,155588,1
3003,58,121984,1
3004,59,59102,1
3005,65,141936,0
3006,26,87992,1
3007,3865877546,64618,0
3008,75,123797,0
3009,60,179573,1
3010,36,150048,1
3011,53,7788,1
3012,44,34776,1
3013,66,191498,1
3014,47,48912,1
3015,73,134974,1
3016,48,135249,1
3017,56,204621,0
3018,51,237945,1
3019,66,237916,0
3020,65,69213,0
3021,52,112099,0
3022,71,164677,1
3023,53,176700,0
3024,32,104076,1
3025,23,80838,0
3026,66,6821,0
3027,54,137867,0
3028,73,161008,1
3029,66,101374,0
3030,58,22714,0
3031,18,93908,0
3032,1686623342,238521,1
3033,191235589,158564,0
3034,67,142252,1
3035,62,103995,0
3036,48,62713,0
3037,60,124860,0
3038,44,243202,0
3039,29,58644,0
3040,65,25359,0
3041,44,203938,1
3042,57,143109,0
3043,2158126899,68287,1
3044,49,136081,0
3045,59,39743,0
3046,45,126174,1
3047,53,210385,1
3048,20,2102,1
3049,31,168376,0
3050,35,45684,1
3051,51,31240,1
3052,32,223512,1
3053,46,60267,1
3054,29,211143,0
3055,56,58845,0
3056,42,67723,0
3057,53,111102,1
3058,64,92356,0
3059,36,248738,0
3060,48,166387,0
3061,35,98377,0
3062,52,67850,0
3063,67,63962,0
3064,41,208189,1
3065,60,10964,0
3066,27,4145,0
3067,76,211341,0
3068,53,229628,1
3069,47,135598,1
3070,0,47511,1
3071,55,117917,1
3072,25,241599,0
3073,47,118875,0
3074,56,167983,1
3075,54,160794,1
3076,41,224886,1
3077,32,172383,1
3078,66,166961,0
3079,46,64106,0
3080,62,217374,0
3081,41,78672,0
3082,67,99665,1
3083,28,164513,0
3084,66,47232,0
3085,56,181247,0
3086,49,15409,0
3087,43,155632,0
3088,59,29249,0
3089,53,131409,1
3090,41,179790,1
3091,38,70905,0
3092,47,54136,0
3093,62,34789,1
3094,18,104416,0
3095,3877801200,227320,0
3096,57,226503,1
3097,34,27573,0
3098,1261078306,202425,0
3099,14,157362,1
3100,47,124646,1
3101,40,239570,1
3102,59,133729,1
3103,42,50986,0
3104,3657206917,201898,1
3105,44,122823,1
3106,39,180492,0
3107,72,169368,1
3108,38,203284,0
3109,52,169089,0
3110,67,226989,0
3111,32,159775,1
3112,66,10559,0
3113,57,5657,1
3114,39,77118,1
3115,45,99425,1
3116,81,158451,0
3117,37,133024,0
3118,48,198095,1
3119,34,249547,0
3120,54,145893,0
3121,59,58607,0
3122,58,169616,0
3123,27,193575,1
3124,54,86746,0
3125,77,204921,1
3126,57,197610,1
3127,73,38149,0
3128,36,104770,0
3129,42,191749,0
3130,53,9124,1
3131,21,55962,0
3132,54,126787,0
3133,68,122478,0
3134,51,160699,0
3135,62,42078,1
3136,60,184950,1
3137,57,151851,1
3138,54,143647,0
3139,35,70191,0
3140,37,115324,0
3141,26,225543,0
3142,47,193781,1
3143,45,238889,0
3144,32,21124,1
3145,82,231955,0
3146,41,111737,0
3147,59,135332,1
3148,60,12736,0
3149,49,176331,0
3150,28,91565,1
3151,88,50483,0
3152,80,245337,0
3153,55,70530,0
3154,65,170141,1
3155,38,17766,0
3156,45,138966,0
3157,32,8418,1
3158,54,130758,1
3159,53,202202,0
3160,15,198708,1
3161,51,46000,1
3162,36,8399,1
3163,42,142776,1
3164,56,36296,0
3165,32,27632,1
3166,37,244167,0
3167,39,95592,0
3168,26,211501,0
3169,67,74047,1
3170,73,40898,0
3171,72,134153,1
3172,76,135746,0
3173,33,186919,0
3174,48,243534,0
3175,1167653979,218645,1
3176,35,133003,1
3177,38,167787,1
3178,18,128589,1
3179,53,159966,0
3180,33,238727,1
3181,42,68414,0
3182,43,217404,0
3183,42,79998,1
3184,2405659839,213941,0
3185,45,84712,1
3186,47,72479,1
3187,77,40029,0
3188,51,167711,1
3189,40,116130,0
3190,884158475,54655,0
3191,60,222036,0
3192,57,145602,1
3193,1815204713,135162,0
3194,75,219950,1
3195,2368089074,651,1
3196,53,155305,0
3197,62,184655,0
3198,15,117350,1
3199,59,97187,1
3200,30,220429,0
3201,40,99657,0
3202,40,121339,0
3203,39,15797,1
3204,53,5527,0
3205,27,11238,1
3206,1149239725,95428,1
3207,56,192982,1
3208,38,108385,1
3209,53,143387,1
3210,43,168042,0
3211,68,87807,1
3212,77,116154,1
3213,555365767,133797,0
3214,45,9900,1
3215,1310984989,182075,1
3216,59,119007,0
3217,49,34522,0
3218,28,115369,1
3219,43,121561,1
3220,34,130752,0
3221,58,187837,0
3222,41,88870,0
3223,45,99012,0
3224,80,226871,0
3225,50,74378,1
3226,44,240002,1
3227,34,124050,0
3228,50,120186,0
3229,40,152101,1
3230,59,121302,1
3231,48,99249,1
3232,3857220174,100430,1
3233,38,114203,1
3234,57,109881,1
3235,53,891,0
3236,54,209711,1
3237,21,39353,1
3238,61,27467,0
3239,52,78949,1
3240,43,23741,1
3241,72,139404,1
3242,2,99280,1
3243,23,95133,0
3244,44,189970,0
3245,34,113456,1
3246,21,61440,0
3247,27,224587,1
3248,57,3862,1
3249,34,27690,1
3250,61,164130,1
3251,41,133169,1
3252,21,142672,1
3253,67,65217,1
3254,81,44165,0
3255,67,100270,1
3256,32,149005,0
3257,47,203671,0
3258,48,70632,1
3259,11,155109,1
3260,53,199149,1
3261,37,190420,1
3262,70,45063,0
3263,55,171023,1
3264,37,197843,1
3265,41,155295,1
3266,71,122431,0
3267,60,57508,1
3268,55,66940,0
3269,4216536418,32752,0
3270,3369841934,45327,0
3271,26,35530,1
3272,26,193660,1
3273,48,202347,1
3274,58,87599,0
3275,50,249892,1
3276,3321870692,217453,1
3277,48,176357,1
3278,64,28352,0
3279,55,153090,0
3280,62,238678,1
3281,45,223197,0
3282,70,243523,1
3283,30,67650,1
3284,4093381790,139182,1
3285,43,220851,0
3286,41,132220,1
3287,45,57699,1
3288,62,102386,0
3289,53,22867,0
3290,53,144316,1
3291,60,32749,0
3292,27,237449,0
3293,40,157302,1
3294,33,45807,0
3295,62,47590,1
3296,43,57781,0
3297,56,31490,0
3298,55,139631,0
3299,44,136816,0
3300,54,178768,1
3301,40,126067,1
3302,57,10444,1
3303,52,230007,0
3304,70,98488,1
3305,20,235741,1
3306,27,109151,1
3307,38,83346,0
3308,59,52669,0
3309,68,17265,0
3310,72,235895,1
3311,22,69856,1
3312,64,22143,1
3313,59,64263,0
3314,44,130401,1
3315,49,107227,0
3316,79,57291,0
3317,54,228768,0
3318,60,191446,1
3319,48,228284,1
3320,64,11753,0
3321,58,7050,1
3322,59,211172,1
3323,43,229265,1
3324,70,27357,0
3325,54,13264,1
3326,36,79340,1
3327,63,238108,0
3328,58,64314,0
3329,5,210117,1
3330,37,13082,0
3331,34,57370,1
3332,67,85978,1
3333,41,78783,1
3334,46,137481,1
3335,63,222918,1
3336,40,181273,0
3337,37,61411,1
3338,76,122768,0
3339,49,169038,1
3340,18,63635,1
3341,79,202515,1
3342,43,157048,1
3343,57,209004,1
3344,74,126684,1
3345,48,49187,1
3346,65,42272,0
3347,50,128940,0
3348,68,55403,1
3349,29,198513,1
3350,29,16438,1
3351,58,131342,1
3352,42,190098,1
3353,22,17014,1
3354,30,191654,1
3355,38,213955,1
3356,51,12214,0
3357,78,111491,1
3358,49,132961,0
3359,50,80389,1
3360,60,240581,0
3361,53,24449,0
3362,70,976,1
3363,50,140996,0
3364,45,38657,1
3365,57,57662,1
3366,47,165710,0
3367,47,155648,0
3368,71,16625,1
3369,46,26297,1
3370,41,100664,1
3371,47,75938,1
3372,76,246258,0
3373,62,156131,1
3374,46,30997,0
3375,327933965,73271,0
3376,69,127471,1
3377,48,20691,0
3378,44,100500,1
3379,35,132815,1
3380,59,59090,0
3381,52,45978,0
3382,72,30809,0
3383,53,198033,1
3384,70,112468,1
3385,73,118150,1
3386,3458012738,133662,1
3387,77,32476,0
3388,54,54314,0
3389,5,10268,1
3390,68,122247,1
3391,31,135632,1
3392,55,179892,0
3393,53,25461,1
3394,48,44348,1
3395,60,79876,0
3396,55,13257,0
3397,47,218200,1
3398,51,233714,1
3399,30,220801,1
3400,3463082000,189283,1
3401,2256117490,168153,1
3402,56,116141,0
3403,58,128517,0
3404,24,319,0
3405,40,9835,1
3406,3611276718,90707,1
3407,67,131369,1
3408,35,230566,1
3409,60,127549,1
3410,58,153494,1
3411,30,16654,1
3412,44,81512,1
3413,55,47418,0
3414,66,133912,0
3415,54,106829,1
3416,27,229893,1
3417,75,228153,0
3418,62,10518,1
3419,51,147075,1
3420,48,35444,0
3421,78,31943,1
3422,59,197932,0
3423,73,88741,1
3424,48,174630,1
3425,60,122767,0
3426,39,27721,1
3427,4049414755,6929,0
3428,61,96965,0
3429,50,107133,0
3430,63,61564,1
3431,27,241498,1
3432,56,228669,0
3433,36,87558,1
3434,45,137762,0
3435,54,193313,0
3436,37,3463,1
3437,45,81738,0
3438,36,36210,0
3439,60,165170,1
3440,45,207820,0
3441,36,209551,1
3442,56,147356,0
3443,37,90109,1
3444,55,167029,0
3445,50,160432,0
3446,251731687,14321,1
3447,39,34314,1
3448,32,135798,0
3449,214037273,7827,0
3450,43,180843,1
3451,29,193617,1
3452,2966102021,200310,1
3453,54,102178,0
3454,66,166902,0
3455,36,150942,0
3456,40,133970,0
3457,854943381,168729,1
3458,38,90426,0
3459,42,15396,1
3460,69,14842,0
3461,42,57409,0
3462,43,37482,1
3463,42,219432,1
3464,60,241465,1
3465,612468385,136708,1
3466,79,16908,1
3467,61,120140,1
3468,50,178099,1
3469,53,119523,0
3470,37,11895,0
3471,4261924927,51348,0
3472,78,210232,0
3473,56,97217,1
3474,29,107349,0
3475,63,113923,0
3476,738813570,237172,1
3477,41,236261,1
3478,52,17983,1
3479,78,178250,0
3480,70,132155,0
3481,1559624168,225066,0
3482,77,215214,0
3483,38,19176,1
3484,33,178616,1
3485,63,207769,0
3486,58,216913,1
3487,73,200260,0
3488,68,175303,0
3489,63,28045,1
3490,52,59298,1
3491,59,206371,0
3492,38,1152,0
3493,46,92561,0
3494,68,62673,0
3495,33,62958,1
3496,47,36404,1
3497,56,71049,1
3498,30,193450,0
3499,53,229747,1
3500,78,141573,0
3501,38,232457,1
3502,55,158081,1
3503,40,70733,1
3504,31,54582,0
3505,57,105070,1
3506,66,161258,1
3507,42,140767,1
3508,40,215744,1
3509,38,46584,1
3510,77,228273,0
3511,43,236226,0
3512,40,2187,0
3513,38,100822,1
3514,73,220042,1
3515,70,59600,0
3516,23,5718,0
3517,68,7056,1
3518,40,118575,0
3519,17,39830,0
3520,24,73972,0
3521,34,130795,0
3522,32,198419,0
3523,74,10919,1
3524,45,130854,1
3525,49,104563,0
3526,40,22544,0
3527,63,217986,0
3528,46,150588,0
3529,52,107681,1
3530,32,243193,0
3531,38,136590,1
3532,983001166,119776,1
3533,53,216564,1
3534,72,176597,0
3535,2293830671,104112,1
3536,50,244945,1
3537,46,189770,1
3538,21,75753,1
3539,44,115301,1
3540,71,216751,1
3541,1515165838,67549,1
3542,47,216041,0
3543,37,54486,1
3544,70,60466,1
3545,19,128862,1
3546,53,5828,1
3547,34,72121,1
3548,29,168690,1
3549,69,20251,0
3550,951065540,228641,1
3551,62,108032,1
3552,38,157333,1
3553,69,18000,0
3554,55,15527,0
3555,3811170860,42263,0
3556,48,171896,0
3557,35,208612,1
3558,27,109416,0
3559,42,142709,0
3560,52,150107,1
3561,52,75264,0
3562,42,150897,1
3563,44,128458,0
3564,30,150012,1
3565,40,168040,0
3566,43,183554,1
3567,37,126570,0
3568,52,111997,0
3569,3551892207,101077,0
3570,57,18205,1
3571,43,201155,0
3572,55,131967,0
3573,28,155646,1
3574,42,79877,0
3575,41,246365,0
3576,25,136194,0
3577,77,74850,0
3578,38,194314,0
3579,55,57386,1
3580,42,93393,1
3581,44,20265,1
3582,46,171823,1
3583,45,84736,1
3584,55,115296,0
3585,35,56943,0
3586,31,47308,1
3587,64,94720,1
3588,32,23091,0
3589,31,139361,1
3590,53,150292,1
3591,51,24729,0
3592,47,239819,1
3593,84,97901,1
3594,68,101472,1
3595,67,234703,0
3596,50,248174,0
3597,46,18099,0
3598,40,24002,1
3599,78,38800,0
3600,57,162479,1
3601,56,173962,1
3602,34,114665,1
3603,38,115642,1
3604,963430022,192878,1
3605,66,221556,1
3606,60,50330,1
3607,57,3572,0
3608,61,212256,0
3609,53,222278,1
3610,44,2059,1
3611,47,214251,1
3612,56,97482,0
3613,66,88694,1
3614,8,244154,0
3615,44,69133,0
3616,71,144347,1
3617,54,102817,0
3618,32,135119,0
3619,42,110802,0
3620,35,248982,1
3621,52,210590,1
3622,52,176170,1
3623,34,132669,1
3624,21,45495,0
3625,72,89784,0
3626,63,102280,0
3627,38,36949,0
3628,85,99397,0
3629,48,246147,0
3630,56,246153,1
3631,44,196647,0
3632,39,138650,0
3633,61,228513,0
3634,79,30421,1
3635,67,238402,0
3636,46,73061,0
3637,77,2978,1
3638,49,48798,0
3639,47,1932,0
3640,43,122209,1
3641,25,149482,1
3642,55,127325,0
3643,40,66584,0
3644,47,88701,0
3645,13,140304,0
3646,24,229201,1
3647,49,191943,1
3648,51,208426,1
3649,61,152419,1
3650,42,197406,1
3651,53,137211,0
3652,35,124806,0
3653,61,120980,0
3654,45,223748,1
3655,72,241106,1
3656,45,9131,1
3657,60,109826,0
3658,44,203099,1
3659,32,72360,0
3660,42,90515,1
3661,60,191319,0
3662,62,83919,0
3663,46,227546,1
3664,69,2387,1
3665,57,88450,1
3666,41,103044,1
3667,71,145056,1
3668,50,6201,0
3669,54,425,1
3670,44,249012,0
3671,19,42443,0
3672,46,149479,1
3673,39,245330,0
3674,64,54352,0
3675,70,225058,0
3676,56,231462,1
3677,35,43910,1
3678,55,118823,0
3679,64,40599,0
3680,35,104870,1
3681,61,60982,0
3682,33,223202,0
3683,57,228480,0
3684,78,132599,1
3685,388373731,71247,1
3686,64,216584,1
3687,33,168774,1
3688,48,180129,0
3689,30,238787,1
3690,34,103024,1
3691,61,20842,1
3692,41,110450,1
3693,60,74920,1
3694,55,92827,1
3695,50,89728,0
3696,66,69042,1
3697,50,249449,1
3698,38,168746,1
3699,55,204221,1
3700,40,210036,0
3701,56,92505,0
3702,60,139936,0
3703,58,64576,1
3704,23,41768,1
3705,61,52688,1
3706,27,164316,0
3707,12,181838,1
3708,53,143308,0
3709,178156432,183286,1
3710,56,243961,0
3711,48,157042,1
3712,3224456743,155363,1
3713,39,41559,0
3714,34,190831,1
3715,34,90048,1
3716,41,138413,1
3717,56,240857,1
3718,37,159394,0
3719,53,194399,1
3720,43,72385,1
3721,49,197570,1
3722,690677564,202379,0
3723,51,223982,0
3724,54,143490,0
3725,26,98051,0
3726,41,65868,0
3727,43,59046,1
3728,70,109856,1
3729,50,164703,0
3730,44,43820,0
3731,55,185717,0
3732,54,200985,1
3733,62,78491,1
3734,73,135393,0
3735,29,8859,1
3736,40,171549,0
3737,31,107155,0
3738,46,163375,1
3739,67,224827,0
3740,3629461858,117722,0
3741,38,91092,1
3742,49,140869,0
3743,62,225383,0
3744,61,172379,0
3745,72,165434,0
3746,44,36758,1
3747,32,173689,0
3748,43,53619,1
3749,58,25794,1
3750,2078527779,235544,1
3751,52,222008,1
3752,58,77326,0
3753,12,180749,0
3754,64,28378,0
3755,31,76340,0
3756,61,4272,0
3757,33,234307,0
3758,553454498,190250,1
3759,42,119131,0
3760,39,87430,1
3761,40,201920,0
3762,61,118935,0
3763,24,230477,1
3764,67,108481,1
3765,55,96756,0
3766,57,86874,0
3767,24,10742,1
3768,63,91204,1
3769,3343487841,126221,1
3770,42,230161,1
3771,69,188892,1
3772,57,2407,0
3773,44,30926,0
3774,47,42019,0
3775,55,17542,0
3776,33,25905,0
3777,30,111682,1
3778,60,144285,1
3779,43,10495,1
3780,82,143283,1
3781,65,1855,1
3782,35,204558,1
3783,62,179499,0
3784,43,180223,0
3785,45,69441,1
3786,60,237672,1
3787,54,139180,0
3788,39,190417,1
3789,39,79568,0
3790,48,72706,1
3791,36,136813,0
3792,55,25563,1
3793,54,208969,1
3794,43,36853,0
3795,10,111074,1
3796,54,104299,1
3797,64,218081,1
3798,49,181374,1
3799,71,78914,1
3800,12,88219,1
3801,52,109979,1
3802,27,199481,1
3803,66,176606,1
3804,56,153963,1
3805,52,177082,0
3806,58,79799,0
3807,48,171395,1
3808,17,113937,0
3809,112,178529,1
3810,22,52497,1
3811,60,95741,0
3812,59,136590,0
3813,29,211509,0
3814,66,214492,1
3815,85,70874,0
3816,64,96467,1
3817,45,59198,0
3818,60,109840,1
3819,40,74267,1
3820,75,199609,1
3821,60,244309,1
3822,60,26290,1
3823,67,185584,1
3824,41,61624,1
3825,30,139189,0
3826,32,145089,0
3827,45,247130,0
3828,57,131280,0
3829,89,6873,0
3830,61,92159,1
3831,40,48094,0
3832,61,41801,1
3833,42,47910,1
3834,44,155436,0
3835,57,2086,1
3836,75,188643,1
3837,51,195386,0
3838,56,20480,1
3839,36,98456,0
3840,69,91296,0
3841,44,9447,1
3842,41,190658,0
3843,49,179468,0
3844,54,243313,1
3845,42,33284,0
3846,50,189636,0
3847,73,226663,0
3848,28,143371,1
3849,54,91735,0
3850,42,224550,1
3851,46,34229,0
3852,62,174600,1
3853,56,213824,1
3854,73,228717,1
3855,42,83105,0
3856,64,158051,1
3857,54,186107,1
3858,56,229924,0
3859,71,22255,0
3860,63,122564,0
3861,20,133566,1
3862,34,6085,0
3863,49,46026,1
3864,45,220338,1
3865,88,14268,0
3866,53,215538,0
3867,67,240198,0
3868,76,18510,0
3869,61,29552,1
3870,15,72860,0
3871,50,73977,1
3872,46,62347,0
3873,57,173315,1
3874,80,213244,0
3875,67,144662,0
3876,70,164202,0
3877,54,177441,1
3878,39,32820,0
3879,27,171181,0
3880,42,222901,0
3881,75,44228,1
3882,57,221985,1
3883,55,49392,0
3884,61,10856,1
3885,40,58374,0
3886,19,78642,0
3887,49,104476,0
3888,42,211150,0
3889,66,181184,1
3890,35,150928,0
3891,58,122942,1
3892,69,233289,0
3893,59,152201,1
3894,40,142961,1
3895,48,41245,1
3896,60,190650,1
3897,59,176902,0
3898,76,16772,0
3899,56,163508,1
3900,55,34777,1
3901,48,96436,0
3902,71,48659,1
3903,41,159543,0
3904,51,227763,1
3905,48,186085,1
3906,60,195627,1
3907,44,226861,1
3908,65,29603,0
3909,61,203596,1
3910,44,96418,0
3911,69,206738,1
3912,3948194256,25850,0
3913,41,166474,1
3914,46,17085,0
3915,34,205681,1
3916,73,178591,1
3917,33,36811,1
3918,65,106272,1
3919,51,167751,1
3920,63,53360,0
3921,49,160819,1
3922,72,101059,1
3923,37,213386,0
3924,3711158376,59393,1
3925,49,163777,0
3926,42,196838,1
3927,36,22628,1
3928,32,7115,1
3929,59,159670,1
3930,62,179565,0
3931,50,46466,1
3932,69,136563,1
3933,66,194992,1
3934,44,71745,0
3935,3425695849,82200,1
3936,39,211555,1
3937,60,208661,1
3938,59,101135,0
3939,4027415019,12192,1
3940,59,162300,0
3941,40,61116,0
3942,66,73810,1
3943,409257280,235070,0
3944,15,135027,1
3945,179312106,220012,0
3946,11,236477,1
3947,62,44842,1
3948,57,107638,0
3949,56,233926,0
3950,25,132836,0
3951,39,35025,0
3952,33,89427,1
3953,58,47485,1
3954,68,169397,0
3955,46,38171,1
3956,48,156388,1
3957,34,191986,0
3958,56,161132,1
3959,50,88930,1
3960,70,196976,0
3961,78,235642,0
3962,56,131982,1
3963,67,200785,1
3964,55,78024,1
3965,63,7091,0
3966,1621709145,174065,1
3967,23,47102,0
3968,45,148484,0
3969,56,246331,0
3970,21,72250,1
3971,57,82553,1
3972,74,36540,0
3973,46,59808,1
3974,45,142070,1
3975,40,49851,0
3976,48,98898,0
3977,40,20603,1
3978,33,207314,1
3979,26,227553,1
3980,78,71649,0
3981,55,163299,1
3982,54,207131,0
3983,2051680572,135934,1
3984,53,31020,0
3985,36,198140,1
3986,39,126124,1
3987,18,170377,0
3988,72,1,0
3989,56,212905,0
3990,2134988261,51888,1
3991,55,205846,1
3992,59,87492,1
3993,30,164813,1
3994,39,238843,0
3995,53,35182,0
3996,46,57664,1
3997,68,174579,0
3998,40,243339,0
3999,64,77770,1
4000,774479615,220519,1
4001,28,153779,0
4002,63,189839,1
4003,51,162933,0
4004,27,218978,0
4005,61,198733,0
4006,46,245253,1
4007,28,97282,0
4008,66,136270,0
4009,60,143975,0
4010,69,200014,1
4011,38,186728,0
4012,61,20024,1
4013,1608722388,146777,1
4014,51,243347,0
4015,46,47299,1
4016,37,82848,1
4017,68,80055,0
4018,66,68564,0
4019,52,56920,0
4020,1650427050,126198,0
4021,38,118431,0
4022,49,35097,0
4023,47,227704,1
4024,24,167002,0
4025,26,241218,0
4026,41,53184,1
4027,22,242472,0
4028,60,58042,0
4029,42,90891,0
4030,61,206601,1
4031,50,36275,0
4032,31,75330,1
4033,307695765,176183,1
4034,63,235910,1
4035,46,247166,0
4036,43,54409,0
4037,41,200365,1
4038,20,85329,0
4039,66,215934,1
4040,57,248987,0
4041,57,237169,0
4042,33,100672,0
4043,60,147203,1
4044,60,230403,1
4045,58,40560,0
4046,55,177526,1
4047,46,191318,0
4048,33,165264,0
4049,2,61649,1
4050,41,235132,1
4051,3,206563,1
4052,76,203902,1
4053,69,106645,1
4054,46,70293,1
4055,45,11274,0
4056,65,100157,0
4057,29,120591,1
4058,74,87872,1
4059,30,72280,0
4060,66,71935,0
4061,37,141409,0
4062,20,40735,1
4063,51,224057,0
4064,52,142436,1
4065,44,69231,1
4066,51,4946,1
4067,1424356405,234562,1
4068,39,24848,1
4069,52,36130,0
4070,29,184920,0
4071,40,64683,1
4072,38,177571,1
4073,67,83452,1
4074,36,113321,1
4075,631265771,195949,0
4076,11,235520,1
4077,53,205352,0
4078,55,124417,0
4079,23,41471,0
4080,7,87343,1
4081,3212154571,202431,1
4082,67,149201,0
4083,41,168182,0
4084,58,197801,1
4085,49,158855,1
4086,42,127679,0
4087,56,103943,0
4088,43,36651,1
4089,57,73566,1
4090,2075181327,217704,1
4091,43,112208,0
4092,55,149778,0
4093,49,178675,1
4094,43,148241,1
4095,73,117403,1
4096,36,80463,1
4097,1013453008,97244,0
4098,39,52262,1
4099,39,210115,1
4100,25,38577,1
4101,29,80840,0
4102,40,77142,1
4103,59,80971,1
4104,54,197085,1
4105,70,137245,0
4106,48,145688,0
4107,49,66077,1
4108,65,220420,1
4109,72,233637,0
4110,34,232386,1
4111,31,78529,1
4112,32,245076,0
4113,25,4092,1
4114,65,205364,1
4115,1574771226,198297,0
4116,74,80215,0
4117,53,79654,1
4118,27,158754,1
4119,73,204640,0
4120,2318589423,59215,1
4121,38,87254,0
4122,41,242802,0
4123,59,193118,1
4124,12,72499,0
4125,63,59748,1
4126,56,211337,1
4127,72,51570,0
4128,60,246304,1
4129,59,157084,0
4130,33,75042,0
4131,2731619497,209190,0
4132,81,224816,1
4133,52,29846,1
4134,35,56955,0
4135,67,22707,0
4136,67,177718,0
4137,60,139301,1
4138,25,164672,1
4139,52,211540,0
4140,14,188468,1
4141,49,39985,1
4142,53,187589,0
4143,59,77911,0
4144,28,160507,0
4145,56,82301,0
4146,14,138950,1
4147,35,194753,1
4148,21,61352,0
4149,76,171191,0
4150,45,72924,1
4151,56,55790,1
4152,63,99379,1
4153,20,218602,0
4154,69,202068,0
4155,69,91161,1
4156,30,233773,0
4157,60,235103,0
4158,29,192171,1
4159,44,72091,1
4160,40,240975,1
4161,54,139665,0
4162,44,13531,0
4163,57,166795,0
4164,61,65371,0
4165,50,28789,0
4166,61,196653,0
4167,38,228294,1
4168,57,216447,0
4169,77,24218,0
4170,72,37824,1
4171,55,126617,1
4172,73,25580,1
4173,43,50124,1
4174,50,30119,1
4175,42,160383,1
4176,55,86984,0
4177,40,176757,0
4178,65,875,0
4179,23,119922,1
4180,58,245629,0
4181,21,103383,0
4182,28,82121,1
4183,58,26094,1
4184,49,215268,0
4185,37,33420,1
4186,66,161890,1
4187,16,13753,1
4188,48,235231,0
4189,49,16901,0
4190,54,90804,0
4191,79,7749,1
4192,62,179275,0
4193,80,18780,1
4194,20,90654,0
4195,32,100269,0
4196,40,14652,0
4197,36,108400,0
4198,54,152453,0
4199,50,50000,1
4200,60,95084,0
4201,51,136027,1
4202,49,131392,1
4203,55,60558,1
4204,47,90140,0
4205,45,58783,0
4206,55,223764,1
4207,68,42916,1
4208,73,89895,1
4209,19,57003,1
4210,49,172595,0
4211,49,212415,1
4212,56,41335,1
4213,81,174028,1
4214,2350593361,15719,1
4215,43,206540,1
4216,361992111,143785,0
4217,58,4337,0
4218,62,6837,1
4219,54,83021,1
4220,45,135039,0
4221,33,87133,1
4222,56,139144,1
4223,54,154720,1
4224,56,76566,1
4225,48,228021,1
4226,51,236774,1
4227,52,214962,1
4228,52,17959,0
4229,42,169472,1
4230,61,97375,1
4231,3317312606,205082,0
4232,3046596021,131691,1
